case_id,target_well,protocol_text,operation_count,deck_format,head_mode,stress_regime,volume_ul,antigen_a_pct,antigen_b_pct,buffer_pct,carryover_risk
adl_000010,WORK:H01,SEED ANTIGEN_A SRC:A06 100 ; SEED ANTIGEN_B SRC:D01 80 ; SEED BUFFER SRC:B05 120 ; SEED ANTIGEN_A SRC:A01 80 ; PIPET SRC:A06 OUT:A11 24 0.02 ; PIPET SRC:D01 WORK:F07 30 0.07 ; PIPET SRC:B05 WORK:B04 36 0.04 ; DILUTE WORK:H01 BUFFER 15 ; DECAY OUT:A11 0.00 0.00 ; PIPET SRC:B05 WORK:H09 6 0.00 ; FANOUT SRC:A01 WORK:H01 WORK:D02 OUT:C11 18 0.40 0.20 0.00 ; RINSE WORK:H09 12 0.10 ; CARRY WORK:H09 OUT:C11 3000 ; DILUTE WORK:B07 ANTIGEN_A 8 ; CARRY SRC:B05 WORK:H01 250 ; PIPET SRC:A01 WORK:B07 6 0.08 ; FANOUT SRC:A06 WORK:F07 OUT:C11 WORK:B04 12 0.40 0.40 0.03 ; DILUTE WORK:B04 BUFFER 10 ; RINSE SRC:A06 16 0.06 ; FANOUT WORK:H01 OUT:C11 WORK:B07 WORK:F07 24 0.40 0.20 0.00 ; CAP WORK:F07 70 ; PIPET SRC:A06 WORK:B04 12 0.08,22,two_plate_bridge,single_tip,mixed_stress,0.0,0.0,0.0,0.0,0.0
adl_000011,WORK:A10,SEED ANTIGEN_A SRC:B04 100 ; SEED ANTIGEN_B SRC:B06 80 ; SEED BUFFER SRC:B03 100 ; SEED ANTIGEN_A SRC:A06 120 ; PIPET SRC:B04 WORK:C07 36 0.02 ; PIPET SRC:B06 WORK:C07 18 0.04 ; PIPET SRC:B03 WORK:A10 18 0.04 ; PIPET SRC:B06 WORK:C07 16 0.00 ; FANOUT SRC:A06 WORK:E09 WORK:F06 WORK:A07 24 0.30 0.20 0.03 ; EVAP WORK:A07 0.05 ; FANOUT SRC:A06 WORK:C05 OUT:B10 WORK:F06 18 0.20 0.40 0.00 ; FANOUT SRC:B04 WORK:F06 WORK:A10 WORK:C05 18 0.50 0.30 0.00 ; DILUTE WORK:A10 RINSE 15 ; PIPET WORK:F06 WORK:A10 12 0.00 ; PIPET WORK:C07 WORK:C07 12 0.05 ; EVAP WORK:C05 0.18 ; PIPET WORK:E09 WORK:F06 12 0.05 ; EVAP OUT:B10 0.18 ; DILUTE WORK:F06 RINSE 20 ; CARRY SRC:B04 WORK:A07 3000 ; PIPET WORK:C05 WORK:A10 4 0.05 ; PIPET SRC:B04 WORK:A10 20 0.02 ; FANOUT WORK:F06 WORK:C05 WORK:A07 OUT:B10 12 0.50 0.20 0.03 ; PIPET WORK:C07 WORK:C07 8 0.08 ; PIPET SRC:A06 WORK:A10 8 0.05 ; DECAY WORK:C05 0.15 0.04 ; FANOUT SRC:A06 WORK:A10 WORK:A07 WORK:C07 18 0.40 0.40 0.03 ; CAP WORK:C07 70,28,two_plate_bridge,span8,low_loss,87.664,63.17759,0.0,36.82241,0.03
adl_000012,OUT:B06,SEED ANTIGEN_A SRC:A04 80 ; SEED ANTIGEN_B SRC:C04 80 ; SEED BUFFER SRC:D01 60 ; SEED ANTIGEN_B SRC:C02 60 ; PIPET SRC:A04 WORK:C03 36 0.02 ; PIPET SRC:C04 OUT:A10 24 0.04 ; PIPET SRC:D01 OUT:C03 24 0.07 ; PIPET WORK:C03 WORK:D07 12 0.08 ; FANOUT WORK:C03 OUT:A04 WORK:C03 OUT:A08 24 0.30 0.20 0.03 ; CARRY SRC:D01 OUT:B08 6000 ; FANOUT SRC:C04 WORK:D07 OUT:B06 WORK:A04 12 0.20 0.40 0.06 ; EVAP OUT:B06 0.05 ; FANOUT WORK:C03 OUT:B06 OUT:B08 WORK:D07 24 0.30 0.30 0.06 ; PIPET SRC:C04 WORK:G03 20 0.02 ; DECAY OUT:C03 0.05 0.14 ; DILUTE WORK:C03 BUFFER 20 ; DILUTE OUT:A08 BUFFER 10 ; CARRY OUT:B06 WORK:A10 750 ; DECAY WORK:G03 0.00 0.09 ; CARRY OUT:A10 WORK:C03 3000 ; PIPET SRC:A04 OUT:B06 20 0.00 ; PIPET OUT:A10 WORK:G08 20 0.05 ; RINSE OUT:A04 12 0.01 ; DILUTE WORK:A10 ANTIGEN_B 8 ; PIPET WORK:A04 WORK:A04 8 0.02 ; CARRY OUT:B06 WORK:A04 3000 ; RINSE OUT:A08 12 0.10 ; PIPET OUT:A08 WORK:C03 12 0.05 ; PIPET SRC:C02 WORK:A04 8 0.05 ; PIPET WORK:G08 OUT:A04 16 0.02 ; DILUTE WORK:G08 RINSE 8 ; CARRY SRC:C04 OUT:A08 750 ; DILUTE OUT:A04 ANTIGEN_B 5 ; DECAY WORK:D07 0.05 0.04,34,three_zone_validation,span8,evaporation_prone,25.56,83.23005,16.76995,0.0,0.0
adl_000013,WORK:F10,SEED ANTIGEN_A SRC:B05 80 ; SEED ANTIGEN_B SRC:D01 60 ; SEED BUFFER SRC:B02 120 ; SEED ANTIGEN_B SRC:B03 80 ; PIPET SRC:B05 WORK:F10 24 0.02 ; PIPET SRC:D01 WORK:C06 30 0.04 ; PIPET SRC:B02 WORK:B07 12 0.00 ; DILUTE OUT:B03 BUFFER 8 ; CAP OUT:B03 25 ; RINSE OUT:B03 8 0.06 ; DILUTE WORK:E03 BUFFER 10 ; DECAY SRC:B02 0.15 0.14 ; EVAP WORK:E03 0.02 ; RINSE WORK:B07 20 0.01 ; RINSE WORK:E03 12 0.10 ; FANOUT SRC:D01 WORK:F10 OUT:B03 WORK:B07 18 0.40 0.20 0.00 ; FANOUT SRC:D01 OUT:B03 OUT:D05 WORK:C06 12 0.30 0.30 0.06 ; DILUTE WORK:C06 ANTIGEN_B 10 ; PIPET SRC:B03 WORK:H06 6 0.05 ; PIPET SRC:B05 WORK:C06 6 0.02 ; PIPET SRC:B03 OUT:D05 6 0.05 ; CARRY OUT:B03 OUT:D08 250 ; CARRY SRC:B05 OUT:D08 1500 ; PIPET WORK:B07 WORK:E03 16 0.05 ; CAP WORK:B07 55 ; DECAY OUT:B03 0.05 0.04 ; FANOUT OUT:D05 OUT:D08 WORK:B07 WORK:C06 18 0.40 0.30 0.03 ; CARRY SRC:B02 WORK:F10 6000 ; PIPET SRC:B02 WORK:E03 12 0.05 ; RINSE OUT:B03 12 0.06 ; PIPET WORK:C06 WORK:C06 16 0.08 ; DILUTE WORK:H06 ANTIGEN_B 15,32,source_to_assay,span8,low_loss,31.368,74.98087,22.95333,2.0658,0.1
adl_000014,WORK:H03,SEED ANTIGEN_A SRC:D04 100 ; SEED ANTIGEN_B SRC:D03 120 ; SEED BUFFER SRC:D02 100 ; SEED ANTIGEN_A SRC:C05 100 ; PIPET SRC:D04 OUT:D06 18 0.07 ; PIPET SRC:D03 WORK:A11 36 0.00 ; PIPET SRC:D02 WORK:F01 36 0.02 ; PIPET SRC:D03 WORK:A06 6 0.08 ; PIPET SRC:D04 WORK:D04 12 0.05 ; EVAP WORK:D04 0.12 ; PIPET WORK:A11 OUT:D01 12 0.02 ; RINSE SRC:C05 16 0.06 ; DILUTE OUT:A01 RINSE 15 ; PIPET OUT:D01 WORK:A06 20 0.02 ; PIPET WORK:D04 WORK:D04 8 0.05 ; DECAY WORK:A06 0.00 0.14 ; PIPET SRC:C05 WORK:F01 20 0.08 ; FANOUT SRC:C05 OUT:A01 WORK:G02 WORK:A11 9 0.30 0.30 0.06 ; PIPET WORK:A11 WORK:H03 4 0.02 ; DILUTE WORK:G02 RINSE 10 ; FANOUT SRC:D03 WORK:B04 WORK:G02 OUT:D08 12 0.30 0.30 0.00 ; RINSE SRC:D02 12 0.10 ; PIPET OUT:A01 WORK:F01 16 0.05 ; EVAP WORK:A11 0.18 ; CARRY OUT:D06 OUT:D01 6000 ; RINSE WORK:A11 8 0.06 ; PIPET WORK:D04 WORK:D04 6 0.05,27,source_to_assay,single_tip,low_loss,3.92,0.82858,96.96186,2.20956,0.03
adl_000015,WORK:E06,SEED ANTIGEN_A SRC:B04 120 ; SEED ANTIGEN_B SRC:C01 120 ; SEED BUFFER SRC:A02 120 ; SEED ANTIGEN_B SRC:B01 120 ; PIPET SRC:B04 WORK:B09 12 0.04 ; PIPET SRC:C01 OUT:C08 18 0.04 ; PIPET SRC:A02 WORK:D09 30 0.07 ; EVAP SRC:B04 0.18 ; PIPET SRC:C01 WORK:E01 12 0.05 ; FANOUT SRC:B01 WORK:E02 WORK:E06 WORK:E07 24 0.30 0.40 0.00 ; FANOUT SRC:A02 WORK:E02 WORK:D09 WORK:B09 18 0.50 0.20 0.03 ; FANOUT SRC:B01 WORK:B09 WORK:E06 WORK:E07 18 0.30 0.40 0.06 ; EVAP WORK:E06 0.08 ; DECAY WORK:E02 0.05 0.00 ; FANOUT SRC:B01 WORK:E06 WORK:A09 OUT:C08 18 0.20 0.30 0.00 ; RINSE WORK:E06 20 0.01 ; DILUTE WORK:B09 ANTIGEN_A 5 ; FANOUT WORK:E01 WORK:E02 OUT:C08 WORK:E01 18 0.50 0.20 0.00 ; DILUTE WORK:B09 BUFFER 5 ; EVAP SRC:B04 0.12 ; PIPET WORK:E01 OUT:D03 16 0.00 ; DILUTE WORK:E06 ANTIGEN_B 10 ; FANOUT SRC:B01 OUT:C08 WORK:E02 WORK:E01 9 0.20 0.20 0.00 ; FANOUT SRC:C01 WORK:E07 WORK:B03 WORK:D09 9 0.50 0.30 0.03 ; FANOUT WORK:E06 WORK:A09 WORK:B03 OUT:D03 18 0.50 0.30 0.00,25,source_to_assay,eight_channel,carryover_prone,12.18659,0.0,33.74541,66.25459,0.03
adl_000016,OUT:C02,SEED ANTIGEN_A SRC:D01 60 ; SEED ANTIGEN_B SRC:A03 80 ; SEED BUFFER SRC:C05 60 ; SEED ANTIGEN_A SRC:C03 100 ; PIPET SRC:D01 WORK:D03 12 0.02 ; PIPET SRC:A03 OUT:C02 24 0.00 ; PIPET SRC:C05 WORK:H02 30 0.07 ; DILUTE WORK:F05 RINSE 8 ; PIPET SRC:D01 WORK:H02 4 0.02 ; PIPET SRC:A03 WORK:F01 20 0.00 ; RINSE WORK:D03 20 0.10 ; DILUTE WORK:F01 RINSE 15 ; CARRY OUT:C02 WORK:A05 750 ; FANOUT WORK:F05 OUT:B06 OUT:B07 WORK:C06 9 0.30 0.30 0.03 ; DILUTE WORK:H01 RINSE 20 ; RINSE SRC:D01 12 0.01 ; DILUTE WORK:D02 BUFFER 5 ; DILUTE OUT:C02 ANTIGEN_A 8 ; PIPET WORK:D03 OUT:B06 12 0.00,19,three_zone_validation,eight_channel,evaporation_prone,32.0,25.0,75.0,0.0,0.0
adl_000017,WORK:E11,SEED ANTIGEN_A SRC:B03 80 ; SEED ANTIGEN_B SRC:C02 100 ; SEED BUFFER SRC:A05 80 ; SEED ANTIGEN_A SRC:C01 100 ; PIPET SRC:B03 WORK:B03 30 0.00 ; PIPET SRC:C02 OUT:A11 24 0.04 ; PIPET SRC:A05 OUT:A11 24 0.00 ; DILUTE WORK:G06 RINSE 10 ; EVAP SRC:B03 0.18 ; DECAY SRC:B03 0.10 0.09 ; EVAP SRC:C02 0.05 ; FANOUT WORK:G06 WORK:B03 WORK:B01 WORK:E11 18 0.30 0.20 0.06 ; CAP OUT:B08 40 ; CAP WORK:B03 55 ; EVAP WORK:B03 0.08 ; DECAY SRC:C01 0.00 0.09 ; EVAP WORK:B01 0.12 ; PIPET WORK:B03 WORK:B01 12 0.05 ; PIPET WORK:B03 OUT:A11 6 0.02 ; FANOUT WORK:B03 WORK:B03 OUT:B08 WORK:B10 24 0.20 0.40 0.00 ; PIPET SRC:B03 OUT:A11 6 0.05 ; PIPET OUT:B08 WORK:E11 20 0.08 ; FANOUT WORK:B10 OUT:A11 WORK:E11 OUT:B08 12 0.40 0.20 0.03 ; CARRY OUT:A11 WORK:E11 6000 ; PIPET SRC:A05 WORK:B01 20 0.05 ; EVAP SRC:C02 0.12 ; DECAY SRC:C01 0.00 0.00 ; EVAP WORK:B01 0.12 ; PIPET SRC:C01 WORK:E11 20 0.05 ; PIPET OUT:B08 OUT:A11 16 0.05 ; EVAP WORK:B03 0.12 ; DECAY WORK:B03 0.00 0.00 ; CARRY WORK:B01 WORK:G06 6000,33,three_zone_validation,span8,low_loss,29.4969,81.5107,0.46871,18.02059,0.1
adl_000018,OUT:A11,SEED ANTIGEN_A SRC:B04 120 ; SEED ANTIGEN_B SRC:C01 120 ; SEED BUFFER SRC:D06 80 ; SEED ANTIGEN_B SRC:D05 120 ; PIPET SRC:B04 OUT:A01 36 0.04 ; PIPET SRC:C01 OUT:A01 12 0.00 ; PIPET SRC:D06 WORK:D11 30 0.02 ; RINSE SRC:B04 20 0.10 ; CARRY OUT:A01 WORK:E05 1500 ; FANOUT SRC:C01 OUT:A11 WORK:G10 WORK:B01 9 0.20 0.20 0.03 ; PIPET OUT:A11 WORK:F12 4 0.05 ; DILUTE OUT:A11 BUFFER 8 ; FANOUT OUT:A01 WORK:E05 WORK:B01 WORK:A02 18 0.50 0.30 0.00 ; FANOUT WORK:B01 WORK:F12 WORK:G10 OUT:D04 24 0.40 0.20 0.06 ; DILUTE WORK:F12 ANTIGEN_A 8 ; DECAY OUT:A11 0.15 0.04 ; PIPET SRC:B04 WORK:E05 4 0.00 ; DILUTE WORK:F12 ANTIGEN_B 15 ; CARRY SRC:D06 OUT:D04 6000 ; EVAP OUT:A01 0.08 ; DILUTE WORK:A02 ANTIGEN_A 8 ; CAP OUT:A11 70 ; DILUTE WORK:G10 ANTIGEN_B 10,23,three_zone_validation,single_tip,low_loss,8.0,0.0,0.0,100.0,0.0
adl_000019,OUT:C12,SEED ANTIGEN_A SRC:B03 60 ; SEED ANTIGEN_B SRC:D06 60 ; SEED BUFFER SRC:A01 60 ; SEED ANTIGEN_B SRC:D02 80 ; PIPET SRC:B03 WORK:D01 12 0.00 ; PIPET SRC:D06 OUT:A02 24 0.00 ; PIPET SRC:A01 WORK:C03 18 0.02 ; PIPET SRC:A01 WORK:C06 4 0.05 ; EVAP SRC:D06 0.18 ; PIPET WORK:D01 WORK:D01 4 0.00 ; PIPET SRC:B03 OUT:B06 4 0.08 ; RINSE SRC:B03 12 0.06 ; DILUTE OUT:C11 RINSE 10 ; CARRY SRC:D02 WORK:D01 1500 ; DECAY OUT:B06 0.05 0.14 ; PIPET OUT:B06 OUT:A02 6 0.08 ; PIPET SRC:B03 WORK:D01 8 0.08 ; DECAY SRC:D06 0.15 0.00 ; RINSE WORK:C06 16 0.03 ; CAP OUT:C11 40 ; PIPET WORK:C03 OUT:B08 12 0.05 ; PIPET WORK:C03 WORK:H02 12 0.02 ; DECAY SRC:B03 0.10 0.04 ; FANOUT WORK:D01 WORK:A12 WORK:C03 OUT:B06 24 0.40 0.40 0.03 ; CARRY SRC:B03 OUT:C11 1500 ; RINSE OUT:C11 16 0.06 ; FANOUT OUT:C11 WORK:F05 WORK:C06 WORK:A12 9 0.20 0.20 0.06 ; CAP OUT:C11 70 ; DECAY WORK:F05 0.05 0.09 ; PIPET OUT:A02 WORK:A12 6 0.05,30,source_to_assay,span8,mixed_stress,0.0,0.0,0.0,0.0,0.0
adl_000020,WORK:B05,SEED ANTIGEN_A SRC:D02 120 ; SEED ANTIGEN_B SRC:C04 60 ; SEED BUFFER SRC:B04 60 ; SEED ANTIGEN_B SRC:D06 100 ; PIPET SRC:D02 WORK:B05 30 0.07 ; PIPET SRC:C04 OUT:A05 24 0.07 ; PIPET SRC:B04 WORK:G08 18 0.02 ; FANOUT SRC:B04 WORK:C05 WORK:G08 OUT:A05 24 0.20 0.20 0.00 ; PIPET WORK:C05 WORK:H01 12 0.05 ; CARRY WORK:B05 OUT:A10 750 ; DECAY SRC:D06 0.00 0.09 ; CARRY WORK:G08 WORK:G08 750 ; FANOUT WORK:B05 WORK:A11 WORK:G08 WORK:B06 9 0.40 0.30 0.06 ; CARRY SRC:C04 WORK:B05 3000 ; PIPET OUT:A05 OUT:A05 12 0.08 ; PIPET WORK:G08 WORK:H01 12 0.08 ; PIPET OUT:A05 WORK:C05 8 0.05 ; CARRY SRC:D06 OUT:A05 3000 ; EVAP WORK:B05 0.18 ; RINSE WORK:G08 8 0.10 ; CARRY SRC:B04 OUT:A10 750,21,two_plate_bridge,span8,evaporation_prone,15.58656,99.43182,0.56818,0.0,0.1
adl_000021,WORK:C12,SEED ANTIGEN_A SRC:D01 80 ; SEED ANTIGEN_B SRC:D05 100 ; SEED BUFFER SRC:C04 120 ; SEED ANTIGEN_B SRC:C03 120 ; PIPET SRC:D01 OUT:A08 30 0.02 ; PIPET SRC:D05 WORK:A11 36 0.02 ; PIPET SRC:C04 WORK:C02 30 0.02 ; FANOUT WORK:A11 OUT:A08 WORK:C02 OUT:B09 18 0.30 0.40 0.03 ; CAP OUT:A08 90 ; PIPET WORK:A11 WORK:H08 12 0.02 ; PIPET OUT:B09 WORK:C12 16 0.00 ; DECAY WORK:A11 0.10 0.14 ; RINSE WORK:A11 20 0.03 ; FANOUT SRC:C03 WORK:C02 WORK:H08 WORK:C12 9 0.50 0.30 0.06 ; PIPET WORK:C02 WORK:B02 4 0.05 ; DILUTE WORK:E05 ANTIGEN_B 8 ; PIPET SRC:C03 WORK:B02 12 0.05 ; RINSE WORK:B02 20 0.01 ; FANOUT WORK:A11 OUT:D11 OUT:A02 WORK:B02 9 0.30 0.40 0.00 ; PIPET WORK:C02 WORK:B02 16 0.00 ; DECAY SRC:D05 0.05 0.00 ; PIPET SRC:C04 WORK:H08 12 0.00 ; RINSE OUT:A02 12 0.03 ; PIPET SRC:D05 OUT:B10 4 0.08 ; PIPET WORK:C02 WORK:E01 20 0.05 ; PIPET SRC:C04 WORK:H08 12 0.08 ; FANOUT WORK:E01 WORK:A11 OUT:B09 WORK:C12 24 0.20 0.30 0.00 ; PIPET WORK:B02 OUT:D11 12 0.05 ; PIPET WORK:C02 WORK:C02 4 0.08 ; FANOUT OUT:D11 OUT:C10 OUT:D11 OUT:B10 9 0.30 0.40 0.03 ; PIPET SRC:C03 WORK:C12 20 0.02 ; FANOUT WORK:C12 OUT:A08 WORK:C02 WORK:E01 12 0.30 0.20 0.00 ; PIPET SRC:C03 WORK:E05 12 0.08,33,three_zone_validation,single_tip,mixed_stress,24.03,0.0,80.9133,19.0867,0.0
adl_000022,WORK:E11,SEED ANTIGEN_A SRC:C02 60 ; SEED ANTIGEN_B SRC:D05 120 ; SEED BUFFER SRC:A04 100 ; SEED ANTIGEN_A SRC:B03 120 ; PIPET SRC:C02 WORK:A06 18 0.02 ; PIPET SRC:D05 WORK:G08 24 0.00 ; PIPET SRC:A04 OUT:A11 18 0.02 ; PIPET SRC:A04 WORK:H05 20 0.05 ; CARRY SRC:D05 WORK:H05 750 ; FANOUT SRC:C02 OUT:D06 WORK:H02 WORK:C04 9 0.20 0.30 0.00 ; PIPET SRC:B03 OUT:D06 8 0.05 ; PIPET SRC:C02 WORK:G08 8 0.08 ; DECAY WORK:H02 0.05 0.09 ; FANOUT WORK:H02 OUT:A11 WORK:E11 WORK:B03 24 0.30 0.40 0.06 ; DILUTE WORK:G08 ANTIGEN_B 5 ; PIPET WORK:C04 WORK:B03 8 0.02 ; DILUTE OUT:D02 RINSE 8 ; CARRY WORK:B03 WORK:E04 250 ; PIPET SRC:D05 WORK:G08 20 0.02 ; DECAY WORK:E11 0.00 0.00 ; CARRY WORK:E11 WORK:H05 250 ; RINSE WORK:A06 8 0.10,22,source_to_assay,span8,carryover_prone,1.0152,100.0,0.0,0.0,0.0
adl_000023,OUT:D07,SEED ANTIGEN_A SRC:B01 80 ; SEED ANTIGEN_B SRC:A05 100 ; SEED BUFFER SRC:D05 60 ; SEED ANTIGEN_B SRC:C01 80 ; PIPET SRC:B01 WORK:E01 12 0.00 ; PIPET SRC:A05 WORK:E01 18 0.07 ; PIPET SRC:D05 WORK:B09 12 0.04 ; PIPET WORK:B09 OUT:C01 6 0.05 ; CAP WORK:D03 40 ; PIPET WORK:E01 WORK:B05 16 0.00 ; PIPET WORK:E01 WORK:D03 20 0.02 ; DILUTE WORK:B05 ANTIGEN_A 15 ; EVAP WORK:D03 0.18 ; CARRY OUT:C01 WORK:D03 250 ; RINSE WORK:B05 16 0.06 ; FANOUT OUT:C01 WORK:F12 OUT:C01 OUT:C07 18 0.50 0.30 0.00 ; FANOUT WORK:B09 OUT:C07 WORK:B09 WORK:F12 18 0.20 0.40 0.03 ; DILUTE WORK:D03 ANTIGEN_A 20 ; PIPET SRC:D05 WORK:B09 4 0.05 ; DILUTE WORK:D03 BUFFER 15 ; PIPET SRC:C01 WORK:B05 16 0.05,21,two_plate_bridge,eight_channel,evaporation_prone,0.0,0.0,0.0,0.0,0.0
adl_000024,WORK:H10,SEED ANTIGEN_A SRC:D05 120 ; SEED ANTIGEN_B SRC:B03 80 ; SEED BUFFER SRC:A05 60 ; SEED ANTIGEN_B SRC:A06 80 ; PIPET SRC:D05 WORK:H10 30 0.04 ; PIPET SRC:B03 WORK:D07 18 0.00 ; PIPET SRC:A05 WORK:H10 24 0.00 ; PIPET WORK:D07 WORK:A11 12 0.02 ; PIPET SRC:B03 WORK:D07 20 0.00 ; DILUTE WORK:E04 ANTIGEN_A 10 ; EVAP SRC:A05 0.18 ; CARRY WORK:A11 WORK:G12 1500 ; EVAP WORK:D07 0.05 ; CARRY SRC:A06 WORK:H01 1500 ; FANOUT WORK:A11 WORK:D07 WORK:A11 OUT:B12 18 0.20 0.20 0.06 ; CARRY WORK:A11 WORK:H10 6000 ; EVAP SRC:A06 0.12 ; CARRY WORK:E04 WORK:G12 750 ; PIPET WORK:H10 OUT:B12 12 0.02 ; DECAY SRC:A06 0.00 0.00 ; CARRY WORK:H10 WORK:H01 750 ; PIPET WORK:D07 WORK:B09 8 0.02 ; CARRY OUT:B12 OUT:B12 1500 ; DILUTE WORK:B09 BUFFER 5 ; EVAP WORK:B09 0.02 ; PIPET OUT:B12 OUT:B12 4 0.05 ; PIPET WORK:E04 WORK:G12 16 0.00 ; FANOUT WORK:D07 WORK:B09 WORK:A11 OUT:B12 12 0.30 0.20 0.06 ; RINSE SRC:B03 16 0.03 ; EVAP SRC:D05 0.08 ; DILUTE WORK:E04 BUFFER 20 ; DECAY SRC:A05 0.10 0.04 ; DECAY WORK:A11 0.10 0.00 ; DECAY SRC:A06 0.05 0.04 ; EVAP SRC:A05 0.05,35,source_to_assay,span8,mixed_stress,40.81327,54.53175,0.02512,45.44313,0.1
adl_000025,OUT:D05,SEED ANTIGEN_A SRC:D02 100 ; SEED ANTIGEN_B SRC:C06 120 ; SEED BUFFER SRC:C05 60 ; SEED ANTIGEN_A SRC:B05 80 ; PIPET SRC:D02 OUT:A04 18 0.07 ; PIPET SRC:C06 WORK:E02 18 0.00 ; PIPET SRC:C05 WORK:C03 30 0.07 ; PIPET WORK:E02 WORK:G10 16 0.05 ; FANOUT WORK:G10 WORK:F07 WORK:E02 OUT:A06 12 0.20 0.40 0.00 ; DECAY SRC:C06 0.00 0.09 ; PIPET WORK:G10 WORK:G10 20 0.02 ; PIPET OUT:A06 OUT:D11 6 0.02 ; PIPET SRC:C06 WORK:F07 8 0.05 ; PIPET WORK:F07 WORK:F07 6 0.00 ; FANOUT OUT:D11 WORK:E05 OUT:C12 OUT:A04 9 0.40 0.40 0.00 ; CARRY OUT:C12 OUT:A12 1500 ; PIPET SRC:B05 OUT:A06 16 0.00 ; FANOUT SRC:D02 WORK:G10 OUT:D05 OUT:D11 12 0.40 0.20 0.00 ; PIPET WORK:C03 OUT:C12 12 0.08 ; DILUTE OUT:A12 RINSE 8 ; CAP WORK:G10 55 ; FANOUT OUT:A12 WORK:F07 OUT:A06 OUT:D11 24 0.50 0.30 0.03 ; RINSE SRC:C05 12 0.06 ; RINSE OUT:A04 8 0.06 ; CARRY SRC:D02 WORK:E02 250,25,two_plate_bridge,span8,evaporation_prone,2.4,100.0,0.0,0.0,0.0
adl_000026,OUT:A09,SEED ANTIGEN_A SRC:C04 120 ; SEED ANTIGEN_B SRC:B06 80 ; SEED BUFFER SRC:D05 100 ; SEED ANTIGEN_A SRC:B05 120 ; PIPET SRC:C04 OUT:A09 18 0.04 ; PIPET SRC:B06 WORK:F03 30 0.02 ; PIPET SRC:D05 WORK:F03 18 0.00 ; PIPET SRC:D05 OUT:C04 20 0.00 ; CAP OUT:A05 25 ; PIPET SRC:C04 OUT:C04 20 0.05 ; RINSE SRC:C04 16 0.01 ; DECAY SRC:B05 0.10 0.04 ; FANOUT OUT:C04 OUT:C04 WORK:D05 WORK:G11 18 0.20 0.30 0.03 ; DECAY WORK:F03 0.15 0.09 ; PIPET SRC:C04 OUT:B01 6 0.05 ; CARRY OUT:C04 WORK:D05 250 ; FANOUT WORK:D05 WORK:H10 WORK:G11 OUT:A05 12 0.20 0.30 0.00 ; DILUTE OUT:A09 RINSE 20 ; DILUTE OUT:A09 ANTIGEN_A 15 ; PIPET WORK:F03 OUT:A05 8 0.05 ; PIPET WORK:G11 WORK:F03 16 0.05,21,two_plate_bridge,single_tip,evaporation_prone,52.28,61.74445,0.0,38.25555,0.03
adl_000027,WORK:G04,SEED ANTIGEN_A SRC:A06 80 ; SEED ANTIGEN_B SRC:C06 100 ; SEED BUFFER SRC:C04 120 ; SEED ANTIGEN_A SRC:B04 100 ; PIPET SRC:A06 WORK:H11 30 0.00 ; PIPET SRC:C06 WORK:G04 30 0.02 ; PIPET SRC:C04 WORK:G04 24 0.00 ; DECAY SRC:B04 0.15 0.09 ; PIPET WORK:H11 WORK:G04 20 0.08 ; PIPET WORK:H11 WORK:G04 12 0.05 ; PIPET SRC:B04 WORK:G04 12 0.05 ; FANOUT WORK:G04 WORK:E01 OUT:D01 OUT:C08 9 0.30 0.30 0.03 ; CAP WORK:H11 25 ; FANOUT SRC:A06 WORK:H08 WORK:H11 OUT:C08 24 0.50 0.20 0.03 ; FANOUT OUT:D01 WORK:B03 OUT:D01 OUT:C08 12 0.40 0.40 0.03 ; PIPET SRC:C06 OUT:C08 12 0.00 ; DILUTE OUT:C08 BUFFER 15 ; PIPET OUT:C08 WORK:H11 20 0.00 ; PIPET WORK:H08 WORK:G04 4 0.00 ; RINSE SRC:B04 12 0.06 ; DECAY SRC:C06 0.10 0.14 ; FANOUT SRC:C06 OUT:D01 WORK:H11 WORK:E01 18 0.20 0.20 0.03 ; RINSE SRC:A06 20 0.06 ; FANOUT WORK:G04 WORK:B03 WORK:E01 WORK:H11 24 0.40 0.40 0.03 ; CARRY OUT:C08 WORK:G04 250 ; EVAP SRC:C06 0.18 ; PIPET WORK:G04 OUT:C08 12 0.05 ; EVAP OUT:C08 0.05 ; RINSE WORK:G04 12 0.01 ; DILUTE WORK:B03 RINSE 10 ; PIPET OUT:D01 WORK:E01 4 0.02,31,source_to_assay,span8,mixed_stress,12.51704,1.78826,1.25124,96.9605,0.1
